Timestamp,Latitude,Longitude,Altitude
1732632768.0053196,42.33756266666666,-71.083584,6.0
1732632769.01305,42.337557333333336,-71.0836,6.0
1732632770.0323482,42.33754666666667,-71.08362133333334,6.0
1732632771.0326183,42.337530666666666,-71.083648,6.0
1732632771.181939,42.337514666666664,-71.08369066666667,6.0
1732632773.0530322,42.337501333333336,-71.08371733333334,6.0
1732632773.2048395,42.337496,-71.08372266666667,6.0
1732632774.1819978,42.337496,-71.083728,6.0
1732632775.2099135,42.337488,-71.08373866666666,6.0
1732632776.2049022,42.337482666666666,-71.08374933333333,6.0
1732632777.182859,42.337474666666665,-71.083776,6.0
1732632778.2103815,42.337464,-71.08381866666667,6.0
1732632779.2052112,42.33744266666667,-71.08386666666667,6.0
1732632780.181921,42.33741066666666,-71.08392533333334,6.0
1732632781.2104712,42.337370666666665,-71.083984,6.0
1732632782.2044194,42.337330666666666,-71.084048,6.0
1732632783.1818416,42.337285333333334,-71.08412266666667,6.0
1732632784.2100015,42.33724266666667,-71.08420266666667,6.0
1732632785.2053502,42.337197333333336,-71.08427733333333,6.0
1732632786.2054176,42.337152,-71.08436266666666,6.0
1732632787.2123249,42.337104,-71.08445333333333,6.0
1732632788.2228494,42.337058666666664,-71.08453333333334,6.0
1732632789.2327223,42.337010666666664,-71.08461866666667,6.0
1732632790.2306023,42.336968,-71.08469333333333,6.0
1732632791.2506192,42.336928,-71.084768,6.0
1732632792.2650926,42.336885333333335,-71.08484266666666,6.0
1732632793.286007,42.336848,-71.084912,6.0
1732632794.2851222,42.33680533333333,-71.08498666666667,6.0
1732632795.2937334,42.336768,-71.085056,6.0
1732632796.304564,42.336725333333334,-71.08513066666667,6.0
1732632797.3231657,42.33669066666667,-71.08519466666667,6.0
1732632798.3233795,42.33666133333333,-71.08525333333333,6.0
1732632799.332906,42.336637333333336,-71.08530133333333,6.0
1732632800.3503928,42.336624,-71.08534933333334,6.0
1732632802.21065,42.336624,-71.085392,6.0
1732632803.2050123,42.33663466666667,-71.08543466666667,6.0
1732632804.1823719,42.336664,-71.085472,6.0
1732632805.210234,42.336704,-71.08550933333333,6.0
1732632806.2048893,42.33674933333333,-71.08555733333333,6.0
1732632807.182446,42.33679733333334,-71.08560533333333,6.0
1732632808.2111309,42.336848,-71.08565333333334,6.0
1732632809.2058072,42.33689066666667,-71.08570133333333,6.0
1732632810.1821525,42.33693066666667,-71.08573866666667,6.0
1732632811.2105186,42.336976,-71.08578133333333,6.0
1732632812.2052243,42.337018666666665,-71.08582933333334,6.0
1732632813.182042,42.337064,-71.085872,6.0
1732632814.2107928,42.33710933333333,-71.08591466666667,6.0
1732632815.2051115,42.337149333333336,-71.08595733333334,6.0
1732632816.182492,42.337184,-71.08599466666666,6.0
1732632817.2105381,42.337216,-71.08602133333333,6.0
1732632818.2060122,42.337237333333334,-71.08604266666667,6.0
1732632819.1824224,42.337256,-71.086064,6.0
1732632820.2120464,42.337266666666665,-71.08607466666666,6.0
1732632821.2058878,42.33728,-71.08608533333333,6.0
1732632822.1826,42.33729866666667,-71.086096,6.0
1732632823.2112062,42.337314666666664,-71.08610666666667,6.0
1732632824.2060895,42.337330666666666,-71.086112,6.0
1732632825.182503,42.33734666666667,-71.08611733333333,6.0
1732632826.2129247,42.33737333333333,-71.08612266666667,6.0
1732632827.2062624,42.33741066666666,-71.08613333333334,6.0
1732632828.1822243,42.337448,-71.086144,6.0
1732632829.2124863,42.33748,-71.08616533333333,6.0
1732632830.2061205,42.33750933333334,-71.08618666666666,6.0
1732632831.1828117,42.337536,-71.08621866666667,6.0
1732632832.212138,42.337568,-71.08625066666667,6.0
1732632833.2054458,42.337597333333335,-71.086288,6.0
1732632834.1830769,42.33762133333333,-71.08632533333333,6.0
1732632835.7524378,42.337648,-71.08636266666667,6.0
1732632836.7436786,42.33766933333333,-71.08639466666666,6.0
1732632837.7745643,42.33769066666667,-71.086432,6.0
1732632838.763071,42.33771466666666,-71.08646933333333,6.0
1732632839.7733603,42.33773866666667,-71.086512,6.0
1732632840.784406,42.33776533333333,-71.08655466666667,6.0
1732632841.7929292,42.33779466666667,-71.08660266666666,6.0
1732632842.8118544,42.337824,-71.086656,6.0
1732632843.8453443,42.337856,-71.086704,6.0
1732632844.8243783,42.33789066666667,-71.08675733333334,6.0
1732632845.8522875,42.33792533333333,-71.086816,6.0
1732632846.8519588,42.33796,-71.08686933333334,6.0
1732632847.8627598,42.337992,-71.08692266666667,6.0
1732632848.8730917,42.338016,-71.08696533333334,6.0
1732632849.8844237,42.338032,-71.08701333333333,6.0
1732632850.9238472,42.338032,-71.08706133333334,6.0
1732632851.9060748,42.338016,-71.087104,6.0
1732632852.9124525,42.33798933333333,-71.087152,6.0
1732632853.9242344,42.337957333333335,-71.08719466666666,6.0
1732632854.9433892,42.33791733333333,-71.08724266666667,6.0
1732632855.943071,42.33788,-71.08729066666666,6.0
1732632856.9527555,42.33784,-71.087344,6.0
1732632857.9841354,42.3378,-71.08739733333333,6.0
1732632858.9922788,42.337757333333336,-71.087456,6.0
1732632860.0070274,42.337712,-71.08751466666666,6.0
1732632861.0069854,42.33766933333333,-71.08757333333334,6.0
1732632862.0119965,42.337626666666665,-71.087632,6.0
1732632863.0231655,42.337584,-71.08768533333334,6.0
1732632864.0333931,42.337544,-71.08773333333333,6.0
1732632864.1841984,42.33750933333334,-71.087776,6.0
1732632865.2133136,42.337482666666666,-71.087808,6.0
1732632866.2068248,42.337453333333336,-71.08782933333333,6.0
1732632867.1841352,42.337426666666666,-71.08784,6.0
1732632868.213347,42.33740266666667,-71.08784,6.0
1732632869.2070932,42.337384,-71.08783466666667,6.0
1732632870.1835327,42.33736533333333,-71.08781866666666,6.0
1732632871.2131658,42.33735466666667,-71.08780266666666,6.0
1732632872.2069216,42.337344,-71.08778666666667,6.0
1732632873.184394,42.337336,-71.087776,6.0
1732632874.2134275,42.337330666666666,-71.08777066666667,6.0
1732632875.2067974,42.337330666666666,-71.08777066666667,6.0
1732632876.2080896,42.337330666666666,-71.087776,6.0
1732632877.213025,42.33733333333333,-71.087776,6.0
1732632878.2080395,42.33733333333333,-71.087776,6.0
1732632879.2237153,42.33733333333333,-71.08778133333334,6.0
1732632880.2143784,42.337336,-71.08778133333334,6.0
1732632881.2440522,42.337336,-71.08778133333334,6.0
1732632882.2350233,42.337336,-71.08778666666667,6.0
1732632883.2447524,42.337336,-71.08778666666667,6.0
1732632884.2539525,42.337336,-71.08778666666667,6.0
1732632885.2643065,42.337336,-71.08778666666667,6.0
1732632886.2869017,42.337336,-71.087792,6.0
1732632887.2949047,42.337336,-71.087792,6.0
1732632888.3064313,42.33733866666667,-71.087792,6.0
1732632889.3143907,42.33733866666667,-71.087792,6.0
1732632890.3257155,42.33733866666667,-71.08779733333333,6.0
1732632892.2141764,42.33733866666667,-71.08779733333333,6.0
1732632892.3642268,42.33733866666667,-71.08779733333333,6.0
1732632893.3540964,42.33733866666667,-71.08779733333333,6.0
1732632895.2139006,42.33733866666667,-71.08779733333333,6.0
1732632896.2071524,42.33733866666667,-71.08779733333333,6.0
1732632897.1839063,42.33733866666667,-71.08780266666666,6.0
1732632898.21436,42.33733866666667,-71.08780266666666,6.0
1732632899.2069576,42.33733866666667,-71.08780266666666,6.0
1732632900.1839733,42.33733866666667,-71.08780266666666,6.0
1732632901.2139063,42.33733866666667,-71.08780266666666,6.0
1732632902.2069347,42.33733866666667,-71.087808,6.0
1732632903.1840312,42.33733866666667,-71.087808,6.0
